IDquery;Q116
0.822954;D98424
0.84614825;D34790
0.8544425;D26201
0.8630133;D93997
0.8691525;D44455
0.87189436;D66187
0.88512987;D71538
0.8879601;D76485
0.88946915;D23398
0.8897748;D71716
0.8980145;D35816
0.91038054;D20828
0.912108;D97185
0.91460437;D6631
0.91650987;D46916
0.9167171;D93079
0.9194416;D43335
0.9237643;D91379
0.92427415;D99477
0.93177384;D59310
0.9342318;D93333
0.93663335;D45031
0.93666553;D95148
0.9472947;D31002
0.95261;D87030
0.9562926;D72376
0.9570024;D3684
Number of distance computations:92058
IDquery;Q176
0.63005096;D86642
0.76741415;D30621
0.8441822;D59609
0.8843756;D22575
0.912759;D74146
0.9219115;D95274
0.9295627;D30623
0.9428394;D82488
0.9538133;D92835
0.95859087;D75594
0.9793321;D24067
0.9806276;D19814
0.99766624;D64370
1.0005505;D97714
1.0031338;D18137
1.0044612;D51869
1.0054392;D81614
1.0054994;D8743
1.0087813;D98997
1.009133;D89858
1.0097117;D9660
1.0146303;D13522
1.0170287;D30530
1.0177128;D37666
1.0185488;D71718
1.0201073;D3436
1.0219669;D90080
1.0229852;D53006
1.0261064;D4008
1.0264976;D46708
Number of distance computations:91699
IDquery;Q175
0.72985244;D18581
0.87767255;D19702
0.87768567;D27277
0.88959897;D75214
0.8901124;D47887
0.93536365;D45468
0.95341927;D26056
0.96630615;D53991
0.9753165;D3897
0.9884343;D90974
0.99874;D7317
1.0089206;D35118
1.0162874;D39274
1.0176443;D27405
1.0282438;D12769
1.0321313;D20375
1.0321789;D29923
1.0342952;D39723
1.0355299;D44811
1.039327;D82444
1.0408547;D91462
1.0493517;D95435
1.0547612;D56459
1.055836;D51264
1.0562305;D57861
1.0575703;D13590
1.0685512;D22833
1.070133;D75566
1.0747895;D28151
1.0762529;D95145
Number of distance computations:88311
IDquery;Q170
0.7540023;D54181
0.92497176;D8234
0.925565;D33850
0.93188804;D15621
0.93239313;D38618
0.9501744;D50626
0.9523255;D64892
0.9543038;D12998
0.95444363;D58996
0.9564623;D18234
0.95797557;D46360
0.9679001;D54428
0.97193605;D97365
0.9866812;D38400
0.99127936;D15002
0.9917837;D40192
0.99323195;D81117
0.99480486;D76569
0.99879926;D51033
0.9997555;D45371
1.006569;D48584
1.0098844;D80520
1.0123317;D95913
1.0165628;D67816
1.0216744;D66976
1.0252712;D61951
1.0281315;D95128
1.031884;D61704
1.0336646;D45727
1.0374777;D10062
Number of distance computations:89271
IDquery;Q172
0.7350985;D34822
0.7634239;D67132
0.7727301;D5994
0.79080415;D68143
0.7948354;D20186
0.807475;D400
0.8188729;D51209
0.842261;D62431
0.85148215;D74330
0.85266376;D22237
0.8597611;D9927
0.86710006;D7476
0.889905;D46188
0.89063036;D64626
0.8966006;D37664
0.9047332;D171
0.9121038;D66691
0.9190873;D95240
0.919119;D33466
0.9276221;D95297
0.9280391;D30361
0.9286372;D71897
0.92939895;D11698
0.93089116;D78626
0.9341371;D19218
0.93765146;D71227
0.93779933;D70760
0.94074625;D20847
0.9419421;D5798
0.94295055;D28644
Number of distance computations:79026
IDquery;Q171
0.6931288;D93427
0.7303555;D46851
0.7612975;D76885
0.7755201;D51652
0.783272;D98981
0.78422517;D59340
0.7914162;D76330
0.79589546;D43930
0.79650784;D38390
0.7970584;D64341
0.79951894;D32914
0.8011083;D84450
0.80324805;D12141
0.8056067;D61637
0.81654763;D84718
0.82276595;D56692
0.82470214;D6417
0.8251264;D17694
0.83494276;D21080
0.8393656;D73968
0.8473431;D57551
0.84759784;D9505
0.8545829;D86770
0.8549168;D36002
0.8562433;D38395
0.8589367;D89733
0.86002636;D68525
0.86034536;D77389
0.86226785;D26680
0.86573344;D16323
Number of distance computations:54562
IDquery;Q199
0.6972606;D22083
0.7511367;D97762
0.8552811;D30459
0.85646635;D93257
0.8720799;D10905
0.88206416;D94338
0.8938845;D79425
0.89539295;D89350
0.8966583;D50057
0.90139806;D11170
0.9071722;D78539
0.90786076;D41331
0.9088073;D44227
0.9112188;D14822
0.91653;D32027
0.91787994;D46860
0.9283111;D36258
0.9292373;D50267
0.9313216;D86912
0.9410214;D84116
0.94174075;D57056
0.9427385;D25629
0.9432554;D89009
0.9446051;D21270
0.9483603;D33012
0.9506593;D56714
0.9557668;D74788
0.95786685;D71192
0.96298707;D64198
0.9660511;D38064
Number of distance computations:81578
IDquery;Q189
0.71187;D69903
0.8461714;D46613
0.86780876;D51066
0.8865333;D73357
0.8937372;D90801
0.92341864;D5769
0.9297552;D11393
0.93753165;D11659
0.94095886;D64619
0.94107515;D55418
0.941179;D83744
0.94136554;D38677
0.942335;D89581
0.94256514;D33718
0.94540095;D73018
0.9513932;D69022
0.95272726;D66794
0.96016175;D25888
0.96611005;D7139
0.97729367;D97710
0.9829242;D92833
0.9851464;D43944
0.9890143;D38258
0.9901539;D26226
0.99251646;D43197
0.99307746;D94826
0.9949572;D15564
0.99495816;D34562
0.9949612;D26697
1.00312;D29511
Number of distance computations:81783
IDquery;Q188
0.67670834;D40590
0.7005027;D84407
0.7151666;D97814
0.8359389;D19135
0.83648;D42665
0.83871144;D1549
0.8453072;D26859
0.8663169;D39355
0.8709813;D51858
0.8739727;D77178
0.8906605;D70795
0.89282906;D78606
0.8978186;D30091
0.9049125;D29565
0.9052376;D6204
0.92409194;D97137
0.9267289;D80861
0.9322593;D94516
0.9365992;D15742
0.93820316;D51266
0.9416208;D77244
0.9422532;D10223
0.94683343;D45610
0.94759285;D25138
0.95149386;D76977
0.9571955;D49452
0.96084017;D37025
0.96119964;D39708
0.9631677;D34497
0.9686959;D61217
Number of distance computations:86170
IDquery;Q190
0.7554191;D24661
0.8394626;D9750
0.8534408;D81268
0.87062365;D84722
0.89434654;D23995
0.9046227;D51023
0.9182705;D27117
0.92088974;D54919
0.927555;D72698
0.9319606;D3664
0.93736774;D39331
0.9464549;D87087
0.9495056;D14744
0.95751405;D29397
0.95886415;D66932
0.9612044;D51736
0.96450394;D38534
0.9685573;D71279
0.97550213;D14901
0.97839975;D98944
0.9794019;D4288
0.9815315;D6629
0.9845716;D72052
0.99023384;D17383
0.9940258;D37826
0.9942839;D24021
0.9981446;D27757
1.0039437;D41900
1.005698;D56918
1.0074052;D88159
Number of distance computations:88824
IDquery;Q196
0.78226507;D28185
0.79915756;D91655
0.79983896;D79624
0.81590813;D34759
0.8188052;D99821
0.83167535;D14292
0.84019125;D24780
0.85515296;D17239
0.8556386;D66560
0.85617197;D58733
0.8575862;D9889
0.862511;D98382
0.8671928;D58793
0.8759985;D26918
0.88272077;D56563
0.8829134;D63648
0.8860374;D64577
0.8860782;D37334
0.88764656;D44841
0.889768;D50193
0.8943781;D77659
0.89854276;D29488
0.899127;D33972
0.9081701;D61724
0.9083085;D56634
0.9092059;D25926
0.9141644;D79247
0.92130035;D72419
0.9223408;D55620
0.92279536;D86866
Number of distance computations:76533
IDquery;Q195
0.83335656;D28962
0.83881253;D94951
0.84211016;D52171
0.8624587;D82876
0.89099085;D75254
0.89197725;D21154
0.89341635;D49892
0.9258304;D97885
0.9285795;D12274
0.93138355;D30818
0.9321727;D9034
0.93749565;D88905
0.9417334;D71405
0.9419968;D12033
0.94851285;D46613
0.9498976;D31652
0.9503637;D83663
0.95135826;D26427
0.9553362;D30755
0.9553849;D17311
0.95550513;D75178
0.96216875;D15364
0.9625711;D36096
0.9661627;D96181
0.96700674;D48510
0.9674463;D53491
0.96963763;D19994
0.97006863;D77456
0.97053236;D88757
0.9708699;D14356
Number of distance computations:75674
IDquery;Q198
0.7617992;D15333
0.84422135;D48215
0.8489028;D79143
0.849444;D95649
0.89560235;D35664
0.8962092;D55807
0.89862275;D22024
0.9359873;D98248
0.93894964;D16192
0.94164103;D46754
0.94444025;D61648
0.9566303;D92367
0.9577949;D25600
0.96295536;D23974
0.97681457;D9803
0.97732484;D55833
0.983313;D52150
0.9941618;D34713
0.9980154;D65392
1.0041666;D65912
1.0045729;D20523
1.0055429;D74448
1.0062543;D64145
1.008364;D19659
1.0105461;D69305
1.0110794;D25706
1.0117773;D87315
1.0139418;D4206
1.0153664;D4560
1.0200841;D677
Number of distance computations:91051
IDquery;Q197
0.86148113;D80942
0.8616988;D87507
0.8853727;D23632
0.8927795;D28139
0.89329815;D56460
0.9022508;D7462
0.90660834;D38507
0.92086786;D51451
0.9517622;D82597
0.9523878;D873
0.95462596;D56171
0.9553299;D85001
0.9582252;D32219
0.96247685;D80463
0.963232;D4615
0.96358067;D72561
0.96647245;D54432
0.96976775;D95259
0.97391915;D26692
0.9760419;D13946
0.9772716;D50172
0.9813919;D13900
0.98319405;D43950
0.9843258;D66277
0.98439723;D75615
0.9864895;D93110
0.98702174;D84721
0.99053663;D77356
0.99413997;D19480
0.9968413;D94809
Number of distance computations:86896
IDquery;Q192
0.78333694;D31780
0.7896495;D76326
0.8042135;D21518
0.8052558;D75950
0.8095519;D70207
0.82357484;D77084
0.8237353;D38778
0.8307137;D47638
0.8378338;D19605
0.8597517;D20213
0.86070263;D84795
0.8635998;D65162
0.88270545;D48199
0.88547564;D19536
0.88834;D98522
0.88883764;D36726
0.89183396;D39070
0.8979662;D94915
0.89838785;D19746
0.90068793;D63263
0.90070033;D31424
0.90301466;D34207
0.9048975;D60148
0.9061706;D61398
0.9067852;D91640
0.9116594;D8119
0.9118766;D23088
0.91817755;D50299
0.9185554;D7697
0.9213013;D81022
Number of distance computations:75926
IDquery;Q191
0.8558817;D13526
0.86485195;D12306
0.913947;D38510
0.9897231;D72568
0.9936795;D58345
0.99852556;D50456
1.0002009;D82745
1.0074285;D55165
1.0078757;D49917
1.0204945;D65744
1.0302081;D50635
1.0308082;D93260
1.0394276;D68008
1.0399785;D24202
1.0488949;D17501
1.0570475;D19406
1.0585717;D59830
1.0625027;D37616
1.0629742;D26708
1.0635537;D74313
1.0652444;D95267
1.0655851;D69207
1.0687002;D82930
1.069488;D63298
1.0703722;D47381
1.0758849;D9124
1.0774775;D10928
1.0793881;D55621
1.0813394;D68609
1.0830542;D95946
Number of distance computations:91637
IDquery;Q194
0.71940887;D54395
0.7496844;D45792
0.77761555;D51340
0.7902716;D21560
0.79099417;D88629
0.79661745;D54609
0.82744676;D29812
0.83947086;D51663
0.8400274;D33
0.85019046;D275
0.85916024;D80784
0.85960084;D16807
0.86390996;D43798
0.8693769;D66545
0.8766356;D45773
0.87809914;D41067
0.87908113;D93004
0.880046;D28472
0.8800602;D44799
0.8866177;D25274
0.88898236;D38611
0.88904905;D17564
0.8897134;D17358
0.8905795;D80767
0.8922731;D88174
0.89414304;D87785
0.8946485;D73550
0.8965374;D45606
0.8979756;D60930
0.8980584;D57619
Number of distance computations:59583
IDquery;Q193
0.7668578;D22554
0.80127877;D37913
0.8235572;D5081
0.8797631;D82758
0.88138175;D30221
0.8989256;D53869
0.90388674;D18520
0.9204267;D65230
0.92125976;D15977
0.92226154;D74813
0.92918974;D94260
0.9301097;D74731
0.9324897;D16691
0.93738383;D95092
0.9432212;D26561
0.9482129;D19989
0.95270956;D69626
0.95734614;D77459
0.9600932;D88447
0.960126;D87955
0.967452;D92882
0.9681801;D61376
0.973491;D93297
0.9761711;D95969
0.978548;D36299
0.9785614;D1765
0.97983986;D30923
0.9808436;D48228
0.9811559;D45454
0.9851259;D31972
Number of distance computations:83910
IDquery;Q0
0.77130127;D75656
0.8406377;D90986
0.8590866;D98516
0.87608576;D52863
0.8922669;D57203
0.91052943;D9339
0.9114683;D48454
0.91777873;D82125
0.9509787;D14434
0.95440626;D23263
0.9564409;D96591
0.9758647;D84319
0.9803366;D84999
0.9808641;D36442
0.98092693;D83572
0.98393846;D25766
0.9848023;D54037
0.98534167;D77779
0.9930485;D90775
0.9935653;D25080
0.9945062;D56348
0.9951759;D84199
0.9980959;D78820
0.99827635;D80831
1.0017688;D360
1.0023384;D54556
1.0052136;D75433
1.0072446;D41666
1.007312;D25148
1.009188;D68090
Number of distance computations:73626
IDquery;Q1
0.83959156;D81949
0.8660691;D4506
0.9297024;D42085
0.9522125;D76562
0.9797775;D63923
0.9835508;D11675
0.9876964;D95185
0.98795384;D98388
0.9904877;D30869
1.0183189;D53848
1.0195115;D4283
1.0210549;D96699
1.034036;D79854
1.0342516;D91067
1.0495528;D97621
1.0526563;D82723
1.0597876;D33612
1.0626057;D56735
1.0674049;D61303
1.0694656;D1943
1.0768272;D67484
1.079258;D81371
1.0802759;D87119
1.0805473;D97093
1.0807288;D26078
1.0813348;D70471
1.0835184;D53217
1.0931622;D81233
1.1055496;D91396
1.1076103;D80599
Number of distance computations:88809
IDquery;Q2
0.8081324;D22869
0.82155335;D91979
0.8215627;D64448
0.8283648;D83233
0.83960384;D50654
0.8424023;D6259
0.84900945;D41340
0.85861427;D77204
0.8712363;D14110
0.8917076;D13409
0.89833164;D63064
0.90092885;D68061
0.9015969;D37311
0.9046942;D93758
0.90564233;D55131
0.91230327;D92260
0.9166198;D5743
0.9194218;D48194
0.9209575;D30473
0.9223449;D35288
0.9227387;D50977
0.9243954;D63362
0.927176;D45878
0.9345534;D70975
0.9380153;D34978
0.94090813;D49737
0.9416498;D79837
0.9455871;D8978
0.9515915;D82143
0.9520633;D8126
Number of distance computations:90302
IDquery;Q3
0.8943961;D72874
0.89688766;D46126
0.91660434;D62620
0.92154175;D85640
0.9282944;D14443
0.9332225;D49408
0.9400342;D62230
0.9449908;D73336
0.94602185;D72084
0.9469543;D68258
0.94750357;D16717
0.9529273;D31645
0.95688707;D14090
0.959746;D12892
0.9696619;D97277
0.9719999;D48203
0.9764086;D64815
0.9783359;D59472
0.9785261;D58272
0.97904205;D51664
0.9849069;D34101
0.98557377;D77507
0.99330163;D34313
1.001207;D69082
1.0013324;D55543
1.0021007;D28075
1.0026166;D5569
1.0097888;D55345
1.010137;D18120
1.0115705;D61214
Number of distance computations:89840
IDquery;Q4
0.7372833;D96367
0.82863855;D88306
0.83861154;D52454
0.8386716;D81652
0.8737425;D74437
0.89351237;D13835
0.8984213;D33775
0.89974165;D26201
0.9017852;D58915
0.90382016;D75651
0.9070476;D18294
0.90796137;D72532
0.9086018;D48648
0.91117376;D43439
0.91501385;D53447
0.91773814;D56372
0.91972107;D23419
0.9263668;D71372
0.9264052;D90788
0.92719805;D3414
0.9402915;D48623
0.9417653;D33371
0.9426137;D73114
0.94564545;D55210
0.9488756;D66975
0.94961876;D9143
0.9497995;D880
0.9505759;D46199
0.95206547;D11695
0.95281416;D11027
Number of distance computations:88392
IDquery;Q5
0.7738258;D96700
0.7858153;D96082
0.81147456;D52804
0.8321034;D36257
0.83433926;D24069
0.8361837;D9889
0.8393448;D74761
0.85153276;D98857
0.8520406;D28797
0.86105216;D53195
0.8716293;D45817
0.8718923;D80205
0.8735311;D66560
0.8867389;D83701
0.8920893;D88149
0.9121196;D81648
0.91291624;D99623
0.9137593;D38714
0.9163886;D72791
0.9212434;D3329
0.92355245;D43925
0.92369163;D58665
0.9271528;D49469
0.92767584;D98300
0.9305283;D16873
0.935369;D87471
0.93554276;D16945
0.9369642;D79636
0.93759936;D96585
0.93954307;D33391
Number of distance computations:79555
IDquery;Q6
0.8476456;D84635
0.85066247;D5967
0.89078164;D14254
0.9078178;D9950
0.9081884;D90170
0.91018224;D99454
0.924879;D50973
0.9270954;D18208
0.9297563;D34893
0.93774277;D49316
0.9380765;D5860
0.94295657;D59918
0.9442611;D21393
0.94432247;D60643
0.9469008;D86726
0.9636332;D62711
0.9656736;D36738
0.9664541;D751
0.9712987;D52229
0.9722318;D96823
0.97338855;D48624
0.97653544;D87946
0.98032415;D67256
0.98422724;D55879
0.98713744;D41225
0.9889361;D10845
0.9944566;D15161
0.99612886;D88609
0.99614936;D45451
0.9970506;D16526
Number of distance computations:85142
IDquery;Q7
0.7825604;D83892
0.7901631;D81036
0.8329455;D37378
0.8389163;D71866
0.84419477;D31247
0.86176;D70000
0.8748291;D40433
0.87814057;D5787
0.88081133;D86355
0.88122267;D55368
0.88146347;D55158
0.89149404;D28351
0.8924055;D54556
0.9005614;D33622
0.9073007;D72344
0.9086695;D36445
0.9131698;D59345
0.91728884;D88930
0.91755545;D27465
0.9241771;D36175
0.9245442;D43552
0.9286117;D61459
0.9303289;D27767
0.932257;D28100
0.93252945;D5355
0.9333928;D78116
0.9343938;D41324
0.9398222;D1859
0.9400373;D86429
0.9408661;D8272
Number of distance computations:76644
IDquery;Q8
0.7305273;D36187
0.77668864;D32214
0.77909285;D85473
0.7837022;D27874
0.7841099;D53801
0.79066336;D76775
0.7920169;D93949
0.8109087;D97602
0.81830126;D78366
0.8365841;D82709
0.8501544;D58318
0.85236335;D92252
0.85414886;D3154
0.8575981;D46712
0.8579793;D93391
0.8676566;D71387
0.8766589;D51411
0.87997895;D12756
0.8802029;D19647
0.88325447;D42298
0.8867183;D24458
0.8893592;D95922
0.889611;D84013
0.894401;D88735
0.8962886;D42053
0.90064746;D34370
0.90233046;D81824
0.9093251;D46663
0.9097491;D58931
0.9104059;D83914
Number of distance computations:57452
IDquery;Q9
0.75087935;D6116
0.9136768;D75124
0.92517346;D68068
0.93111455;D38725
0.94351065;D13528
0.95712394;D67857
0.96796423;D76576
0.9786194;D76916
0.98110586;D39885
0.99043924;D47234
0.99172676;D8171
0.9919512;D69247
0.9964477;D90804
0.9977376;D36359
1.0000819;D49091
1.0099819;D88095
1.0106107;D37602
1.0255419;D2286
1.0289547;D70085
1.0319682;D11603
1.0336046;D80869
1.0360922;D84945
1.0464821;D69092
1.0525626;D18321
1.0536643;D4809
1.0547619;D2847
1.0554396;D14076
1.0568845;D79126
1.0577298;D81303
1.0603107;D11956
Number of distance computations:89829
IDquery;Q811
0.71312106;D34225
0.7587769;D5985
0.79608136;D85682
0.86239094;D66511
0.8893858;D4403
0.89034045;D58559
0.8946123;D91402
0.90861076;D77687
0.9208193;D24100
0.9238626;D81555
0.9346354;D66325
0.93741626;D61978
0.9462523;D67786
0.9594401;D45288
0.95949924;D35520
0.961694;D52510
0.96807295;D33345
0.9725137;D17807
0.97294784;D513
0.9751185;D35911
0.97570115;D38532
0.97755724;D75287
0.9792722;D34979
0.98433244;D57948
0.9906639;D42008
0.9913138;D76306
0.99255496;D83777
1.002649;D4468
1.0031636;D4275
1.0095898;D1802
Number of distance computations:83420
IDquery;Q810
0.83014685;D36786
0.83130985;D49204
0.84733653;D6628
0.89804256;D4089
0.90152395;D97950
0.90612656;D12826
0.92672056;D14697
0.94896084;D73613
0.9678559;D90504
0.97527874;D87902
0.98203516;D46781
0.9825378;D21935
0.9888536;D30067
0.9939873;D98818
0.99803805;D85600
1.0037273;D27603
1.0113841;D4047
1.0168923;D5686
1.0240415;D55598
1.0242591;D25002
1.024655;D61880
1.0292876;D38611
1.0299379;D9473
1.0312272;D22445
1.0343173;D18044
1.0365763;D61629
1.0398653;D69699
1.0470687;D49851
1.0500635;D309
1.0550236;D59690
Number of distance computations:90418
IDquery;Q817
0.74995464;D44620
0.7698773;D67202
0.80121434;D3654
0.8032969;D32029
0.83812696;D56824
0.8952947;D52912
0.89576554;D72778
0.9093953;D7900
0.911794;D23613
0.924568;D66112
0.9301901;D62072
0.9362311;D95158
0.939153;D35328
0.9392205;D98961
0.94066566;D95717
0.94083923;D81155
0.94274753;D53862
0.9531563;D36618
0.9537472;D36293
0.96071225;D94568
0.97092086;D34707
0.9715251;D29420
0.9772293;D57934
0.97837687;D61737
0.9796099;D51416
0.983263;D72121
0.98548484;D74376
0.9875689;D79288
0.98911583;D23328
0.9916931;D55305
Number of distance computations:86337
IDquery;Q816
0.87877816;D9556
0.89561677;D75953
0.94112104;D25719
0.9421385;D30344
0.94397956;D16716
0.944592;D42580
0.9618757;D47680
0.9630586;D48025
0.9641936;D38811
0.9703633;D39214
0.9707146;D15037
0.97109205;D86083
0.9733201;D27839
0.98040533;D4725
0.9806153;D51369
0.9856904;D85146
0.9891656;D76727
0.99564517;D77959
0.9973791;D50022
1.0022798;D66088
1.0068266;D43471
1.0070732;D19210
1.0071188;D59071
1.0143651;D88303
1.0168056;D15586
1.0186056;D93100
1.0208479;D19924
1.0231823;D60019
1.0295546;D76169
1.0322107;D13951
Number of distance computations:86373
IDquery;Q819
0.84530866;D36124
0.8563136;D56064
0.8787822;D69777
0.8930759;D17802
0.8953751;D1256
0.93227804;D27836
0.94044155;D50002
0.9809629;D51703
1.005166;D2795
1.0051973;D81362
1.0085423;D51721
1.0221844;D87863
1.0235603;D57157
1.0236676;D49424
1.024553;D21583
1.0278176;D1171
1.0297278;D7892
1.0303736;D26872
1.0304108;D12700
1.0387528;D75287
1.0406505;D13413
1.0514452;D82004
1.0565212;D29504
1.0592548;D33148
1.0688993;D69599
1.0697094;D40458
1.0748011;D88654
1.0760057;D97223
1.0798262;D32148
1.0804625;D97585
Number of distance computations:85275
IDquery;Q818
0.7938028;D57476
0.8011664;D67458
0.81930286;D59444
0.85060483;D8540
0.8510425;D34319
0.8587004;D44016
0.87315446;D99884
0.8743265;D61371
0.876984;D51641
0.8922077;D64032
0.8924035;D90487
0.90007573;D50606
0.9019461;D82451
0.91652673;D96125
0.91968644;D80973
0.9254484;D48122
0.9271009;D13317
0.9321945;D41596
0.9365739;D49226
0.938806;D53217
0.94221437;D95529
0.9463804;D86508
0.9532319;D92527
0.95392483;D24830
0.96086276;D37104
0.9614299;D35093
0.96377367;D70145
0.9696512;D69997
0.97070765;D62048
0.9715904;D63173
Number of distance computations:92090
IDquery;Q813
0.8632395;D17272
0.86995196;D47486
0.88301116;D15748
0.8857943;D23673
0.89425033;D67343
0.90035874;D46144
0.9053921;D9366
0.9130846;D96783
0.92466456;D86223
0.9317798;D53292
0.93650097;D36523
0.9417189;D34427
0.9498139;D88457
0.9523357;D22497
0.95401746;D95150
0.9591432;D5951
0.96561974;D21462
0.97232723;D88285
0.9732493;D23504
0.98037827;D63008
0.98114467;D25090
0.98227537;D40247
0.9824707;D97558
0.9840107;D5772
0.9843059;D15959
0.9858563;D65497
0.98629737;D32977
0.9870357;D42287
0.98891944;D74463
0.99054927;D47830
Number of distance computations:83206
IDquery;Q812
0.8847754;D61360
0.9052348;D82328
0.91928905;D7505
0.9244852;D29252
0.9432468;D95150
0.9619234;D33201
0.96529096;D48561
0.96654814;D69599
0.96663374;D89828
0.9717036;D61527
0.9822466;D26830
0.99362457;D25050
1.0010558;D42175
1.0017291;D35337
1.004093;D11199
1.0061203;D3338
1.0125087;D95801
1.0232923;D76484
1.0294977;D44114
1.03313;D18725
1.0348928;D81527
1.0377696;D75613
1.0389594;D21293
1.0418789;D99782
